time_bin,num_files_affected,num_varying_extensions,cpu_usage,memory_usage,time_diff,entropy,key_presses,mouse_activity,file_size,io_read_count,io_write_count,registry_edits,shadow_copy_count,restore_point_count,firewall_disabled,defender_disabled,task_manager_disabled,sequential_operations,operation_sequence_length,label
0.0,8,1,0.08,0.71,0.01,4.96,0.0,0.0,3.75,96.0,568.5,56.0,1.0,1.0,False,False,False,6.0,12.0,normal
1.0,1,1,0.04,0.71,5.16,7.95,3.0,130.0,9.16,64.0,412.0,7.0,1.0,1.0,False,False,False,2.0,13.0,normal
2.0,5,2,0.42,0.72,0.55,6.36,0.0,34.4,5.57,96.0,436.0,35.0,1.0,1.0,False,False,False,2.0,18.0,normal
3.0,3,2,0.04,0.72,0.82,5.45,0.0,23.67,3.14,0.0,0.0,21.0,1.0,1.0,False,False,False,1.0,19.0,normal
4.0,1,1,0.18,0.72,3.72,4.19,15.0,0.0,0.45,392.0,1212.0,7.0,1.0,1.0,False,False,False,0.0,2.0,normal
6.0,4,1,0.04,0.71,1.03,3.99,0.5,29.0,2.83,160.0,608.0,28.0,1.0,1.0,False,False,False,0.0,6.0,normal
7.0,7,1,0.0,0.71,0.63,2.57,0.86,21.43,2.0,0.0,0.0,49.0,1.0,1.0,False,False,False,0.0,13.0,normal
8.0,12,2,0.0,0.71,0.23,2.69,0.33,6.67,1.52,64.0,572.0,84.0,1.0,1.0,False,False,False,0.0,19.0,normal
9.0,20,3,0.04,0.71,0.17,2.8,0.45,2.75,2.69,0.0,0.0,140.0,1.0,1.0,False,False,False,0.0,19.0,normal
10.0,4,3,0.0,0.71,0.46,5.15,1.0,5.0,4.81,128.0,816.0,28.0,1.0,1.0,False,False,False,0.0,9.0,normal
11.0,19,7,0.04,0.73,0.28,6.02,0.42,4.74,5.1,0.0,0.0,133.0,1.0,1.0,False,False,False,0.0,19.0,normal
12.0,93,7,0.04,0.73,0.01,6.21,0.1,0.0,5.0,0.0,0.0,651.0,1.0,1.0,False,False,False,0.0,19.0,normal
16.0,10,2,0.0,0.74,1.25,0.0,1.9,31.8,0.0,505.5,0.0,70.0,1.0,1.0,False,False,False,0.0,11.0,normal
17.0,16,7,0.11,0.73,0.27,0.0,1.0,6.31,0.0,16.0,168.0,112.0,1.0,1.0,False,False,False,0.0,19.0,normal
18.0,17,5,0.09,0.73,0.19,0.0,1.0,4.06,0.0,96.0,540.0,119.0,1.0,1.0,False,False,False,0.0,19.0,normal
20.0,19,2,0.0,0.73,0.29,0.32,1.11,6.47,0.24,2.53,59.37,133.0,1.0,1.0,False,False,False,0.0,19.0,normal
21.0,1,1,0.12,0.72,3.03,5.99,6.0,17.0,4.64,16.0,272.0,7.0,1.0,1.0,False,False,False,0.0,4.0,normal
22.0,1,1,0.35,0.7,2.36,5.99,0.0,117.0,4.64,0.0,41036.0,7.0,1.0,1.0,False,False,False,0.0,5.0,normal
23.0,1,1,0.04,0.71,2.54,5.99,6.0,21.0,4.64,68.0,740.0,7.0,1.0,1.0,False,False,False,0.0,6.0,normal
24.0,1,1,0.0,0.7,3.3,5.99,0.0,139.0,4.64,16.0,332.0,7.0,1.0,1.0,False,False,False,0.0,7.0,normal
26.0,1,1,0.0,0.71,5.33,5.99,28.0,18.0,4.58,0.0,948.0,7.0,1.0,1.0,False,False,False,0.0,8.0,normal
27.0,1,0,0.08,0.71,4.12,0.0,0.0,215.0,0.0,32.0,228.0,7.0,1.0,1.0,False,False,False,0.0,9.0,normal
28.0,3,0,0.04,0.7,0.74,0.0,3.67,0.0,0.0,32.0,172.0,21.0,1.0,1.0,False,False,False,1.0,12.0,normal
30.0,2,1,0.04,0.71,3.28,0.0,2.0,127.0,0.0,32.0,352.0,14.0,1.0,1.0,False,False,False,2.0,14.0,normal
31.0,1,1,0.08,0.71,3.87,0.0,0.0,199.0,0.0,48.0,676.0,7.0,1.0,1.0,False,False,False,1.0,15.0,normal
32.0,1,1,0.04,0.71,1.47,0.0,9.0,0.0,0.0,48.0,312.0,7.0,1.0,1.0,False,False,False,1.0,16.0,normal
33.0,1,1,0.0,0.72,2.21,5.99,5.0,21.0,4.64,40.0,724.0,7.0,1.0,1.0,False,False,False,1.0,17.0,normal
37.0,4,1,0.07,0.71,3.34,3.48,1.5,120.0,3.49,80.0,364.0,28.0,1.0,1.0,False,False,False,4.0,19.0,normal
40.0,10,1,0.04,0.71,0.86,5.19,0.6,28.6,13.41,16.0,224.0,70.0,1.0,1.0,False,False,False,25.0,11.0,normal
41.0,3,1,0.0,0.71,1.08,0.0,1.0,32.33,0.0,104.0,3116.0,21.0,1.0,1.0,False,False,False,9.0,14.0,normal
42.0,3,1,0.19,0.71,0.76,0.0,1.0,18.0,0.0,0.0,3072.0,21.0,1.0,1.0,False,False,False,9.0,17.0,normal
43.0,4,2,0.08,0.71,0.78,3.0,1.5,12.5,2.32,0.0,3096.0,28.0,1.0,1.0,False,False,False,12.0,19.0,normal
44.0,2,0,0.07,0.71,1.8,0.0,2.0,29.0,0.0,0.0,4140.0,14.0,1.0,1.0,False,False,False,6.0,3.0,normal
45.0,2,0,0.04,0.71,1.82,0.0,2.5,35.5,0.0,0.0,0.0,14.0,1.0,1.0,False,False,False,6.0,5.0,normal
47.0,4,3,0.04,0.72,1.55,5.48,1.25,49.5,7.79,0.0,2388.0,28.0,1.0,1.0,False,False,False,3.0,9.0,normal
48.0,1,1,0.0,0.72,1.02,7.97,1.0,22.0,13.25,20.0,2112.0,7.0,1.0,1.0,False,False,False,0.0,10.0,normal
50.0,5,3,0.0,0.71,1.27,5.58,2.6,10.0,7.16,0.0,2048.0,35.0,1.0,1.0,False,False,False,0.0,15.0,normal
51.0,12,3,0.04,0.71,0.4,2.56,1.0,3.33,1.94,101.33,5901.33,84.0,1.0,1.0,False,False,False,0.0,19.0,normal
54.0,4,1,0.09,0.71,2.12,0.0,1.25,79.5,0.0,16.0,192.0,28.0,1.0,1.0,False,False,False,1.0,11.0,normal
56.0,16,1,0.11,0.71,0.41,7.93,0.38,14.12,5.98,0.0,224.0,112.0,1.0,1.0,False,False,False,16.0,19.0,normal
58.0,16,1,0.11,0.71,0.21,7.93,0.44,3.75,5.98,16.0,576.0,112.0,1.0,1.0,False,False,False,1.0,19.0,normal
59.0,32,1,0.14,0.71,0.1,7.93,0.19,1.69,5.98,0.0,356.25,224.0,1.0,1.0,False,False,False,0.0,19.0,normal
60.0,10,1,0.24,0.71,0.36,0.0,1.0,8.7,0.0,0.0,636.0,70.0,1.0,1.0,False,False,False,0.0,19.0,normal
62.0,2,1,0.0,0.71,3.51,7.93,8.5,51.0,4.84,0.0,68.0,14.0,1.0,1.0,False,False,False,0.0,7.0,normal
64.0,8,1,0.0,0.71,0.62,7.93,1.88,5.38,6.01,0.0,148.0,56.0,1.0,1.0,False,False,False,0.0,15.0,normal
65.0,4,1,0.0,0.71,0.62,0.0,1.25,9.25,0.0,0.0,216.0,28.0,1.0,1.0,False,False,False,0.0,19.0,normal
66.0,56,1,0.36,0.71,0.07,7.93,0.36,0.52,5.69,50.29,712.0,392.0,1.0,1.0,False,False,False,0.0,19.0,normal
67.0,132,1,0.62,0.71,0.03,7.93,0.2,0.08,5.82,108.0,2671.33,924.0,1.0,1.0,False,False,False,0.0,19.0,normal
68.0,22,1,0.0,0.71,0.05,0.0,0.0,2.0,0.0,128.0,14580.0,154.0,1.0,1.0,False,False,False,0.0,19.0,normal
69.0,20,1,0.23,0.71,0.23,0.0,1.05,3.5,0.0,64.0,660.0,140.0,1.0,1.0,False,False,False,0.0,19.0,normal
72.0,18,3,0.21,0.71,0.5,4.65,3.39,5.72,5.97,10.67,168.0,126.0,1.0,1.0,False,False,False,0.0,19.0,normal
73.0,19,4,0.16,0.71,0.2,0.0,0.89,4.74,0.0,0.0,0.0,133.0,1.0,1.0,False,False,False,0.0,19.0,normal
75.0,15,1,0.0,0.71,0.23,0.0,1.0,5.4,0.0,16.0,2084.0,105.0,1.0,1.0,False,False,False,0.0,19.0,normal
76.0,14,2,0.08,0.71,0.22,0.0,1.0,3.36,0.0,0.0,4.0,98.0,1.0,1.0,False,False,False,0.0,15.0,normal
77.0,17,1,0.0,0.71,0.18,0.0,1.0,3.47,0.0,16.0,1244.0,119.0,1.0,1.0,False,False,False,0.0,19.0,normal
78.0,5,3,0.0,0.71,0.59,0.0,1.0,13.2,0.0,0.0,328.0,35.0,1.0,1.0,False,False,False,0.0,17.0,normal
79.0,6,1,0.07,0.71,0.77,7.93,1.83,11.0,5.13,0.0,432.0,42.0,1.0,1.0,False,False,False,0.0,19.0,normal
81.0,1,1,0.08,0.71,6.49,5.99,29.0,71.0,4.55,80.0,484.0,7.0,1.0,1.0,False,False,False,0.0,4.0,normal
83.0,1,1,0.04,0.72,3.92,5.99,38.0,0.0,4.67,96.0,580.0,7.0,1.0,1.0,False,False,False,0.0,5.0,normal
84.0,2,1,0.07,0.72,2.21,5.99,4.0,69.0,4.67,0.0,200.0,14.0,1.0,1.0,False,False,False,0.0,7.0,normal
86.0,4,0,0.03,0.72,1.69,0.0,4.0,38.75,0.0,24.0,246.0,28.0,1.0,1.0,False,False,False,1.0,11.0,normal
87.0,21,3,0.21,0.72,0.06,5.11,0.14,0.0,4.92,80.0,488.0,147.0,1.0,1.0,False,False,False,54.0,19.0,normal
88.0,70,3,0.04,0.72,0.08,4.48,0.14,2.97,4.37,0.0,108.0,490.0,1.0,1.0,False,False,False,1186.0,19.0,normal
89.0,26,3,0.93,0.74,0.01,4.43,0.0,0.0,4.66,46786.62,410.77,182.0,1.0,1.0,False,False,False,858.0,19.0,normal
90.0,44,3,0.3,0.74,0.1,4.87,0.16,3.52,4.59,0.0,2048.0,308.0,1.0,1.0,False,False,False,381.0,19.0,normal
92.0,16,2,0.1,0.73,0.35,7.45,0.94,3.06,5.01,25.0,2048.0,112.0,1.0,1.0,False,False,False,12.0,19.0,normal
93.0,4,3,0.55,0.73,0.74,0.0,1.0,24.25,0.0,0.0,2552.0,28.0,1.0,1.0,False,False,False,0.0,12.0,normal
94.0,8,2,0.0,0.73,0.44,0.0,1.12,8.38,0.0,0.0,0.0,56.0,1.0,1.0,False,False,False,0.0,19.0,normal
95.0,4,2,0.0,0.73,0.63,0.0,1.5,15.25,0.0,0.0,2048.0,28.0,1.0,1.0,False,False,False,0.0,4.0,normal
97.0,2,1,0.11,0.72,3.81,5.09,3.0,122.5,2.7,2368.0,5560.0,14.0,1.0,1.0,False,False,False,0.0,6.0,normal
98.0,38,7,0.12,0.72,0.08,5.11,0.39,2.42,5.71,2542.67,5444.42,266.0,1.0,1.0,False,False,False,32.0,19.0,normal
99.0,29,7,0.23,0.73,0.05,6.33,0.0,2.07,6.55,2082.02,1838.34,203.0,1.0,1.0,False,False,False,1.0,19.0,normal
100.0,16,7,0.08,0.72,0.12,6.3,0.0,3.44,6.27,16.0,36.0,112.0,1.0,1.0,False,False,False,1.0,19.0,normal
102.0,38,7,0.0,0.73,0.22,4.87,0.26,5.5,6.13,32.0,2672.0,266.0,1.0,1.0,False,False,False,73.0,19.0,normal
103.0,76,7,0.31,0.74,0.02,4.95,0.05,0.0,5.85,9958.63,13066.53,532.0,1.0,1.0,False,False,False,137.0,19.0,normal
105.0,32,2,0.29,0.73,0.24,6.35,0.59,5.66,3.14,2040.0,8224.0,224.0,1.0,1.0,False,False,False,32.0,19.0,normal
106.0,80,7,0.29,0.73,0.0,5.74,0.0,0.0,6.16,2040.0,8224.0,560.0,1.0,1.0,False,False,False,80.0,19.0,normal
108.0,9,3,0.32,0.72,0.96,6.65,0.78,40.22,5.28,9856.5,9180.0,63.0,1.0,1.0,False,False,False,1.0,19.0,normal
109.0,1,1,0.32,0.72,0.5,7.97,1.0,0.0,10.28,9856.5,9180.0,7.0,1.0,1.0,False,False,False,1.0,5.0,normal
111.0,10,3,0.27,0.73,0.78,6.45,1.4,17.5,4.09,58.8,3819.6,70.0,1.0,1.0,False,False,False,3.0,15.0,normal
112.0,2,1,0.0,0.72,1.86,7.93,6.0,22.0,4.84,0.0,3948.0,14.0,1.0,1.0,False,False,False,2.0,17.0,normal
113.0,12,2,0.0,0.72,0.0,7.95,0.0,0.0,6.27,0.0,3948.0,84.0,1.0,1.0,False,False,False,12.0,19.0,normal
114.0,13,4,0.07,0.72,0.26,0.0,1.0,7.0,0.0,0.0,0.0,91.0,1.0,1.0,False,False,False,13.0,19.0,normal
115.0,11,3,0.0,0.72,0.28,0.0,1.0,5.36,0.0,0.0,2048.0,77.0,1.0,1.0,False,False,False,11.0,13.0,normal
116.0,16,7,0.18,0.72,0.19,0.0,1.0,3.06,0.0,0.0,0.0,112.0,1.0,1.0,False,False,False,16.0,19.0,normal
117.0,5,1,0.07,0.71,0.83,0.0,0.8,17.2,0.0,57.4,2150.4,35.0,1.0,1.0,False,False,False,5.0,14.0,normal
118.0,12,6,0.0,0.71,0.28,5.19,0.83,3.42,3.63,0.0,108.0,84.0,1.0,1.0,False,False,False,12.0,19.0,normal
119.0,12,6,0.11,0.71,0.3,5.6,0.67,7.75,3.63,1408.0,16116.0,84.0,1.0,1.0,False,False,False,8.0,18.0,normal
121.0,9,7,0.55,0.71,0.66,6.37,0.11,26.89,4.63,108.0,456.0,63.0,1.0,1.0,False,False,False,1.0,19.0,normal
123.0,1,1,0.43,0.72,5.17,4.19,24.0,4.0,0.71,32.0,692.0,7.0,1.0,1.0,False,False,False,0.0,8.0,normal
124.0,1,1,0.04,0.71,3.16,4.19,26.0,0.0,3.72,0.0,0.0,7.0,1.0,1.0,False,False,False,0.0,9.0,normal
125.0,7,2,0.14,0.71,0.52,2.28,0.0,29.57,2.84,80.0,784.0,49.0,1.0,1.0,False,False,False,1.0,16.0,normal
127.0,1,1,0.0,0.71,3.75,0.0,0.0,206.0,0.0,0.0,108.0,7.0,1.0,1.0,False,False,False,1.0,17.0,normal
128.0,18,6,0.01,0.71,0.3,4.07,0.56,5.5,3.29,21.33,126.67,126.0,1.0,1.0,False,False,False,8.0,19.0,normal
129.0,2,2,0.08,0.71,1.14,0.0,1.0,30.0,0.0,40.0,442.0,14.0,1.0,1.0,False,False,False,0.0,17.0,normal
130.0,10,5,0.04,0.71,0.3,5.5,0.5,10.0,5.39,16.0,272.0,70.0,1.0,1.0,False,False,False,0.0,19.0,normal
135.0,5,5,0.04,0.71,2.71,0.0,0.8,96.2,0.0,0.0,192.0,35.0,1.0,1.0,False,False,False,0.0,12.0,normal
139.0,30,1,0.0,0.71,0.48,7.69,0.27,15.03,5.46,0.0,136.0,210.0,1.0,1.0,False,False,False,0.0,19.0,normal
141.0,30,1,0.0,0.71,0.11,7.69,0.23,3.4,5.46,48.0,288.0,210.0,1.0,1.0,False,False,False,0.0,19.0,normal
142.0,5,4,0.0,0.71,0.66,0.0,1.0,15.6,0.0,0.0,4.0,35.0,1.0,1.0,False,False,False,0.0,17.0,normal
143.0,11,2,0.07,0.7,0.45,0.0,1.09,8.73,0.0,0.0,312.0,77.0,1.0,1.0,False,False,False,0.0,19.0,normal
145.0,11,6,0.08,0.7,0.6,0.0,1.0,13.73,0.0,8.73,484.0,77.0,1.0,1.0,False,False,False,0.0,19.0,normal
146.0,16,1,0.04,0.71,0.19,7.94,0.5,1.88,4.81,0.0,184.0,112.0,1.0,1.0,False,False,False,0.0,15.0,normal
147.0,4,1,0.18,0.71,0.37,0.0,0.0,12.75,0.0,16.0,484.0,28.0,1.0,1.0,False,False,False,0.0,19.0,normal
148.0,16,1,0.0,0.71,0.28,7.94,0.31,7.75,4.81,56.0,366.0,112.0,1.0,1.0,False,False,False,0.0,15.0,normal
150.0,8,1,0.0,0.71,0.53,7.94,1.38,2.62,4.81,0.0,92.0,56.0,1.0,1.0,False,False,False,0.0,19.0,normal
153.0,2,1,0.12,0.71,4.43,7.93,5.5,119.0,4.8,0.0,0.0,14.0,1.0,1.0,False,False,False,0.0,5.0,normal
154.0,2,1,0.19,0.71,2.38,7.94,6.0,1.0,6.87,16.0,148.0,14.0,1.0,1.0,False,False,False,0.0,7.0,normal
155.0,3,2,0.04,0.71,0.8,0.0,1.33,20.33,0.0,16.0,92.0,21.0,1.0,1.0,False,False,False,0.0,10.0,normal
156.0,5,1,0.0,0.7,0.52,0.0,1.0,12.6,0.0,0.0,148.0,35.0,1.0,1.0,False,False,False,0.0,15.0,normal
160.0,17,5,0.4,0.7,0.67,4.35,0.88,20.65,5.3,0.0,164.0,119.0,1.0,1.0,False,False,False,6.0,19.0,normal
161.0,5,2,0.22,0.7,0.66,0.0,1.0,21.4,0.0,72.0,596.0,35.0,1.0,1.0,False,False,False,0.0,17.0,normal
162.0,20,6,0.07,0.7,0.16,6.26,0.3,2.4,4.44,0.0,104.0,140.0,1.0,1.0,False,False,False,0.0,19.0,normal
163.0,21,6,0.13,0.7,0.09,5.96,0.1,2.9,4.71,176.0,1900.0,147.0,1.0,1.0,False,False,False,5.0,19.0,normal
164.0,1,0,0.07,0.7,4.96,0.0,2.0,233.0,0.0,0.0,580.0,7.0,1.0,1.0,False,False,False,0.0,19.0,normal
165.0,3,0,0.0,0.7,0.7,0.0,3.33,0.0,0.0,0.0,128.0,21.0,1.0,1.0,False,False,False,1.0,2.0,normal
166.0,30,6,0.04,0.7,0.06,4.05,0.1,0.73,3.66,0.0,0.0,210.0,1.0,1.0,False,False,False,124.0,19.0,normal
167.0,14,2,0.0,0.71,0.34,0.0,1.07,11.0,0.0,0.0,312.0,98.0,1.0,1.0,False,False,False,9.0,19.0,normal
168.0,9,4,0.11,0.7,0.32,0.0,1.0,7.22,0.0,0.0,204.0,63.0,1.0,1.0,False,False,False,0.0,15.0,normal
174.0,25,3,0.11,0.73,0.68,3.09,0.36,23.32,0.76,8.0,8.0,175.0,1.0,1.0,False,False,False,17.0,19.0,normal
175.0,1,0,0.04,0.73,4.61,0.0,4.0,109.0,0.0,80.0,352.0,7.0,1.0,1.0,False,False,False,3.0,1.0,normal
176.0,1,0,0.3,0.73,2.26,0.0,0.0,146.0,0.0,16.0,212.0,7.0,1.0,1.0,False,False,False,3.0,2.0,normal
180.0,2,1,0.04,0.73,5.26,7.95,6.0,99.5,5.46,112.0,496.0,14.0,1.0,1.0,False,False,False,6.0,4.0,normal
181.0,2,1,0.0,0.73,2.16,5.09,2.0,1.0,2.7,1.5,0.0,14.0,1.0,1.0,False,False,False,6.0,6.0,normal
182.0,2,1,0.12,0.73,1.23,7.95,3.5,1.0,5.46,16.0,552.0,14.0,1.0,1.0,False,False,False,6.0,8.0,normal
183.0,2,1,0.0,0.73,2.01,5.09,4.5,1.0,2.7,1.5,132.0,14.0,1.0,1.0,False,False,False,6.0,10.0,normal
184.0,4,2,0.0,0.74,0.66,0.0,1.75,10.5,0.0,0.0,104.0,28.0,1.0,1.0,False,False,False,12.0,14.0,normal
185.0,3,1,0.05,0.74,1.37,0.0,0.67,40.67,0.0,0.0,144.0,21.0,1.0,1.0,False,False,False,9.0,17.0,normal
186.0,2,0,0.0,0.74,1.2,0.0,1.0,41.5,0.0,0.0,340.0,14.0,1.0,1.0,False,False,False,6.0,19.0,normal
187.0,4,3,0.07,0.74,0.64,0.0,1.0,19.5,0.0,16.0,252.0,28.0,1.0,1.0,False,False,False,12.0,3.0,normal
188.0,5,1,0.04,0.74,0.5,2.91,1.2,10.4,10.06,0.0,0.0,35.0,1.0,1.0,False,False,False,16.0,8.0,normal
190.0,2,0,0.02,0.71,3.5,0.0,3.0,90.0,0.0,64.0,332.0,14.0,1.0,1.0,False,False,False,0.0,10.0,normal
191.0,9,1,0.59,0.71,0.13,2.02,0.33,0.0,7.22,200.0,0.0,63.0,1.0,1.0,False,False,False,7.0,19.0,normal
192.0,17,1,0.0,0.71,0.26,2.57,0.35,8.88,7.51,80.0,532.0,119.0,1.0,1.0,False,False,False,67.0,16.0,normal
193.0,5,2,0.0,0.71,0.79,3.77,0.0,34.8,8.53,0.0,176.0,35.0,1.0,1.0,False,False,False,5.0,19.0,normal
194.0,1,1,0.0,0.72,1.04,7.93,0.0,22.0,12.48,168.0,6040.0,7.0,1.0,1.0,False,False,False,0.0,2.0,normal
